id,pruning_kind,pruning_edge,local_decisions,local_base_count,local_valid_count,local_base_dim,local_valid_dim,removed_dim,cone_mask_count,base_allowed_cone_count,base_allowed_cone_rank,valid_preserving_cone_count,valid_preserving_cone_rank,base_clique_closure_mask_count,base_clique_closure_mask_rank,graph_base_generator_count,graph_base_generator_rank,edge_rule_base_generator_count,edge_rule_base_generator_rank,graph_valid_span_stabilizer_count,graph_valid_span_stabilizer_rank,mirror_rule_generator_count,mirror_rule_generator_rank,edge_rule_mirror_generator_count,edge_rule_mirror_generator_rank,full_base_stabilizer_count,full_base_stabilizer_rank,full_valid_stabilizer_count,full_valid_stabilizer_rank,separating_cone_count,separating_allowed_cone_count,separating_allowed_cone_rank,separating_killed_cone_count,separating_killed_cone_rank,predicted_valid_by_killed_rank,predicted_valid_by_allowed_rank,predicted_valid_by_valid_rank,predicted_valid_by_full_valid_rank,predicted_valid_by_graph_valid_span,predicted_valid_by_mirror_rule,predicted_valid_by_edge_rule_mirror,h2_killed_rank_matches,h2_allowed_rank_matches,valid_rank_matches,graph_valid_span_rank_matches,mirror_rule_rank_matches,edge_rule_mirror_rank_matches,full_valid_rank_matches,full_base_stabilizer_in_graph_span,full_valid_stabilizer_in_graph_span,graph_base_rank_matches_full_base,edge_rule_base_rank_matches_full_base,full_base_stabilizer_in_edge_rule_span,graph_valid_rank_matches_full_valid,full_valid_stabilizer_in_mirror_rule_span,mirror_rule_rank_matches_full_valid,edge_rule_mirror_rank_matches_full_valid,full_valid_stabilizer_in_edge_rule_mirror_span,base_orbits_under_allowed_cones,base_largest_orbit_under_allowed_cones,valid_orbits_under_preserving_cones,valid_largest_orbit_under_preserving_cones,full_valid_orbits_under_stabilizer,full_valid_largest_orbit_under_stabilizer,base_single_orbit,valid_single_orbit,full_valid_single_orbit,base_is_affine_subspace,valid_is_affine_subspace,base_affine_hull_rank,valid_affine_hull_rank,decisions,base_allowed_cones,valid_preserving_cones,base_clique_closure_masks,graph_base_generators,edge_rule_base_generators,graph_valid_span_stabilizer_masks,mirror_rule_generators,mirror_rule_span_masks,edge_rule_mirror_generators,edge_rule_mirror_span_masks,full_valid_stabilizer_masks,separating_allowed_cones,separating_killed_cones,base_cliques,base_clique_transitions,base_clique_overlaps,local_base_cliques,local_base_clique_transitions,local_base_clique_overlaps,local_base_clique_paths,local_base_clique_max_path
ddgp-last-seed-0036,last-seed,2-11,6,2,1,1,0,1,6,1,1,0,0,6,6,1,1,1,1,1,0,0,0,0,0,2,1,1,0,6,1,1,1,1,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,2,1,1,1,1,True,True,True,True,True,1,0,"{4,5,6,8,9,11}",{11},,"{11};{9,11};{8,9,11};{6,9,11};{5,6,8,9,11};{4,5,6,8,9,11}",{11},"{11}@{3,9}:base-clique;{11}@{3,9}:cone",{},,{},,{},{},{11},{11},7,8,8,7,8,8,23,4
ddgp-last-seed-0037,last-seed,2-11,2,4,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,4,2,2,1,2,2,2,1,1,2,1,2,2,2,2,2,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,4,1,2,1,2,True,True,True,True,True,2,1,"{5,11}","{5,11};{11}","{5,11}","{11};{5,11}","{11};{5,11}","{11}@{3,5}:base-clique;{11}@{3,5}:cone;{5,11}@{2,3}:base-clique;{5,11}@{2,3}:cone","{5,11};{}","{5,11}@{2,3}:base-clique;{5,11}@{2,3}:cone","{};{5,11}","{5,11}@{2,3}:base-clique;{5,11}@{2,3}:cone","{};{5,11}","{};{5,11}","{5,11};{11}",{11},5,4,7,2,1,1,1,1
ddgp-last-seed-0038,last-seed,2-11,3,4,2,2,1,1,3,1,1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,4,2,2,1,3,1,1,1,1,2,2,1,2,2,2,2,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2,2,2,1,1,2,False,False,True,True,True,2,1,"{4,9,11}",{11},,"{11};{4,9,11}","{11};{4,9,11}","{11}@{4,9}:base-clique;{11}@{4,9}:cone;{4,9,11}@{1,2}:base-clique","{};{4,9,11}","{4,9,11}@{1,2}:base-clique","{};{4,9,11}","{4,9,11}@{1,2}:base-clique","{};{4,9,11}","{};{4,9,11}",{11},{11},6,4,7,3,2,2,2,1
ddgp-last-seed-0039,last-seed,3-11,3,2,1,1,0,1,3,1,1,0,0,3,3,1,1,1,1,1,0,0,0,0,0,2,1,1,0,3,1,1,1,1,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,2,1,1,1,1,True,True,True,True,True,1,0,"{4,7,11}",{11},,"{11};{7,11};{4,11}",{11},"{11}@{4,7}:base-clique;{11}@{4,7}:cone",{},,{},,{},{},{11},{11},7,7,8,4,3,4,3,1
ddgp-last-seed-0040,last-seed,3-11,4,2,1,1,0,1,4,1,1,0,0,4,4,1,1,1,1,1,0,0,0,0,0,2,1,1,0,4,1,1,1,1,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,2,1,1,1,1,True,True,True,True,True,1,0,"{4,5,7,11}",{11},,"{11};{7,11};{5,7,11};{4,7,11}",{11},"{11}@{2,7}:base-clique;{11}@{2,7}:cone",{},,{},,{},{},{11},{11},8,8,16,6,5,9,7,2
ddgp-last-seed-0041,last-seed,2-11,3,2,1,1,0,1,3,1,1,0,0,3,3,1,1,1,1,1,0,0,0,0,0,2,1,1,0,3,1,1,1,1,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,2,1,1,1,1,True,True,True,True,True,1,0,"{4,5,11}",{11},,"{11};{5,11};{4,5,11}",{11},"{11}@{1,5}:base-clique;{11}@{1,5}:cone",{},,{},,{},{},{11},{11},8,7,12,6,3,10,4,2
ddgp-last-seed-0042,last-seed,2-11,5,4,1,2,0,2,5,2,2,0,0,5,5,2,2,2,2,1,0,0,0,0,0,4,2,1,0,5,2,2,2,2,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,4,1,1,1,1,True,True,True,True,True,2,0,"{4,5,7,8,11}","{7,8,11};{11}",,"{11};{8,11};{7,8,11};{5,7,8,11};{4,5,7,8,11}","{11};{7,8,11}","{11}@{1,8}:base-clique;{11}@{1,8}:cone;{7,8,11}@{1,5}:base-clique;{7,8,11}@{1,5}:cone",{},,{},,{},{},"{7,8,11};{11}","{7,8,11};{11}",7,8,7,6,6,5,15,4
ddgp-last-seed-0043,last-seed,2-11,2,2,1,1,0,1,2,1,1,0,0,2,2,1,1,1,1,1,0,0,0,0,0,2,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,2,1,1,1,1,True,True,True,True,True,1,0,"{4,11}",{11},,"{11};{4,11}",{11},"{11}@{1,4}:base-clique;{11}@{1,4}:cone",{},,{},,{},{},{11},{11},5,5,3,2,1,0,1,1
ddgp-last-seed-0044,last-seed,3-11,3,8,4,3,2,1,3,3,3,2,2,3,3,3,3,3,3,4,2,2,2,2,2,8,3,4,2,3,3,3,1,1,4,1,4,4,4,4,4,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,8,1,4,1,4,True,True,True,True,True,3,2,"{8,9,11}","{8,9,11};{9,11};{11}","{8,9,11};{9,11}","{11};{9,11};{8,9,11}","{11};{9,11};{8,9,11}","{11}@{8,9}:base-clique;{11}@{8,9}:cone;{9,11}@{3,8}:base-clique;{9,11}@{3,8}:cone;{8,9,11}@{2,3}:base-clique;{8,9,11}@{2,3}:cone","{};{8};{8,9,11};{9,11}","{9,11}@{3,8}:base-clique;{9,11}@{3,8}:cone;{8,9,11}@{2,3}:base-clique;{8,9,11}@{2,3}:cone","{};{9,11};{8};{8,9,11}","{9,11}@{3,8}:base-clique;{9,11}@{3,8}:cone;{8,9,11}@{2,3}:base-clique;{8,9,11}@{2,3}:cone","{};{9,11};{8};{8,9,11}","{};{8};{9,11};{8,9,11}","{8,9,11};{9,11};{11}",{11},6,5,8,3,3,2,4,2
ddgp-last-seed-0045,last-seed,1-11,5,2,1,1,0,1,5,1,1,0,0,5,5,1,1,1,1,1,0,0,0,0,0,2,1,1,0,5,1,1,1,1,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,2,1,1,1,1,True,True,True,True,True,1,0,"{5,6,7,9,11}",{11},,"{11};{9,11};{7,9,11};{6,9,11};{5,6,7,9,11}",{11},"{11}@{2,9}:base-clique;{11}@{2,9}:cone",{},,{},,{},{},{11},{11},7,8,7,5,5,4,11,3
ddgp-last-seed-0046,last-seed,3-11,2,4,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,4,2,2,1,2,2,2,1,1,2,1,2,2,2,2,2,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,4,1,2,1,2,True,True,True,True,True,2,1,"{5,11}","{5,11};{11}","{5,11}","{11};{5,11}","{11};{5,11}","{11}@{2,5}:base-clique;{11}@{2,5}:cone;{5,11}@{2,3}:base-clique;{5,11}@{2,3}:cone","{5,11};{}","{5,11}@{2,3}:base-clique;{5,11}@{2,3}:cone","{};{5,11}","{5,11}@{2,3}:base-clique;{5,11}@{2,3}:cone","{};{5,11}","{};{5,11}","{5,11};{11}",{11},7,6,9,2,1,1,1,1
ddgp-last-seed-0047,last-seed,1-11,5,8,1,3,0,3,5,2,2,0,0,4,4,3,3,3,3,1,0,0,0,0,0,8,3,1,0,5,2,2,2,2,2,2,1,1,1,1,1,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2,4,1,1,1,1,False,True,True,True,True,3,0,"{4,6,8,9,11}","{9,11};{11}",,"{11};{9,11};{6,8,9,11};{4,6,8,9,11}","{11};{9,11};{6,8,9,11}","{11}@{8,9}:base-clique;{11}@{8,9}:cone;{9,11}@{6,8}:base-clique;{9,11}@{6,8}:cone;{6,8,9,11}@{2,4}:base-clique",{},,{},,{},{},"{9,11};{11}","{9,11};{11}",5,5,2,4,4,1,8,3
ddgp-last-seed-0048,last-seed,3-11,2,2,1,1,0,1,2,1,1,0,0,2,2,1,1,1,1,1,0,0,0,0,0,2,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,2,1,1,1,1,True,True,True,True,True,1,0,"{4,11}",{11},,"{11};{4,11}",{11},"{11}@{2,4}:base-clique;{11}@{2,4}:cone",{},,{},,{},{},{11},{11},6,5,7,3,2,2,2,1
ddgp-last-seed-0049,last-seed,3-11,3,8,2,3,1,2,3,3,3,1,1,3,3,3,3,3,3,2,1,1,1,1,1,8,3,2,1,3,3,3,2,2,2,1,2,2,2,2,2,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,8,1,2,1,2,True,True,True,True,True,3,1,"{4,6,11}","{4,6,11};{6,11};{11}","{4,6,11}","{11};{6,11};{4,6,11}","{11};{6,11};{4,6,11}","{11}@{4,6}:base-clique;{11}@{4,6}:cone;{6,11}@{1,4}:base-clique;{6,11}@{1,4}:cone;{4,6,11}@{1,3}:base-clique;{4,6,11}@{1,3}:cone","{};{4,6,11}","{4,6,11}@{1,3}:base-clique;{4,6,11}@{1,3}:cone","{};{4,6,11}","{4,6,11}@{1,3}:base-clique;{4,6,11}@{1,3}:cone","{};{4,6,11}","{};{4,6,11}","{4,6,11};{6,11};{11}","{6,11};{11}",8,10,15,4,4,5,5,2
ddgp-last-seed-0050,last-seed,1-11,5,2,1,1,0,1,5,1,1,0,0,5,5,1,1,1,1,1,0,0,0,0,0,2,1,1,0,5,1,1,1,1,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,2,1,1,1,1,True,True,True,True,True,1,0,"{5,6,7,8,11}",{11},,"{11};{8,11};{7,8,11};{6,7,8,11};{5,6,7,8,11}",{11},"{11}@{3,8}:base-clique;{11}@{3,8}:cone",{},,{},,{},{},{11},{11},8,7,14,8,7,14,17,4
ddgp-last-nonseed-0001,last-nonseed,9-11,6,2,1,1,0,1,6,1,1,0,0,6,6,1,1,1,1,1,0,0,0,0,0,2,1,1,0,4,1,1,1,1,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,2,1,1,1,1,True,True,True,True,True,1,0,"{4,5,7,8,9,11}",{11},,"{11};{9};{8,9,11};{7,9};{5,7,9};{4,5,7,9,11}",{11},"{11}@{4,8}:base-clique;{11}@{4,8}:cone",{},,{},,{},{},{11},{11},8,9,10,8,9,10,19,4
ddgp-last-nonseed-0002,last-nonseed,3-11,7,4,2,2,1,1,7,2,2,1,1,6,6,2,2,2,2,2,1,1,1,1,1,4,2,2,1,7,2,2,1,1,2,1,2,2,2,2,2,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,4,1,2,1,2,True,True,True,True,True,2,1,"{4,5,6,7,8,10,11}","{4,5,6,7,8,10,11};{11}","{4,5,6,7,8,10,11}","{11};{10,11};{8,10,11};{7,8,10,11};{5,6,7,8,10,11};{4,5,6,7,8,10,11}","{11};{4,5,6,7,8,10,11}","{11}@{7,10}:base-clique;{11}@{7,10}:cone;{4,5,6,7,8,10,11}@{2,3}:base-clique;{4,5,6,7,8,10,11}@{2,3}:cone","{4,5,6,7,8,10,11};{}","{4,5,6,7,8,10,11}@{2,3}:base-clique;{4,5,6,7,8,10,11}@{2,3}:cone","{};{4,5,6,7,8,10,11}","{4,5,6,7,8,10,11}@{2,3}:base-clique;{4,5,6,7,8,10,11}@{2,3}:cone","{};{4,5,6,7,8,10,11}","{};{4,5,6,7,8,10,11}","{4,5,6,7,8,10,11};{11}",{11},7,10,8,7,10,8,33,5
ddgp-last-nonseed-0003,last-nonseed,6-11,5,2,1,1,0,1,5,1,1,0,0,5,5,1,1,1,1,1,0,0,0,0,0,2,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,2,1,1,1,1,True,True,True,True,True,1,0,"{4,5,6,7,11}",{11},,"{11};{7,11};{6,7,11};{5,6,7,11};{4,5,6,7,11}",{11},"{11}@{2,7}:base-clique;{11}@{2,7}:cone",{},,{},,{},{},{11},{11},7,5,10,7,5,10,14,4
ddgp-last-nonseed-0004,last-nonseed,6-11,3,4,1,2,0,2,3,2,2,0,0,3,3,2,2,2,2,1,0,0,0,0,0,4,2,1,0,3,2,2,2,2,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,4,1,1,1,1,True,True,True,True,True,2,0,"{4,6,11}",{6};{11},,"{11};{6};{4,6}",{11};{6},"{11}@{1,2}:base-clique;{11}@{1,2}:cone;{6}@{2,4}:base-clique;{6}@{2,4}:cone",{},,{},,{},{},{6};{11},{6};{11},6,4,7,4,1,5,1,1
ddgp-last-nonseed-0005,last-nonseed,3-11,6,4,1,2,0,2,6,2,2,0,0,6,6,2,2,2,2,1,0,0,0,0,0,4,2,1,0,6,2,2,2,2,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,4,1,1,1,1,True,True,True,True,True,2,0,"{4,5,6,7,10,11}","{10,11};{11}",,"{11};{10,11};{7,10,11};{6,10,11};{5,7,10,11};{4,5,6,7,10,11}","{11};{10,11}","{11}@{6,10}:base-clique;{11}@{6,10}:cone;{10,11}@{6,7}:base-clique;{10,11}@{6,7}:cone",{},,{},,{},{},"{10,11};{11}","{10,11};{11}",8,9,11,8,9,11,22,4
ddgp-last-nonseed-0006,last-nonseed,4-11,6,4,1,2,0,2,6,2,2,0,0,5,5,2,2,2,2,1,0,0,0,0,0,4,2,1,0,6,2,2,2,2,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,4,1,1,1,1,True,True,True,True,True,2,0,"{4,5,6,7,8,11}",{4};{11},,"{11};{8,11};{7,8,11};{6,7,8,11};{4,5,6,7,8,11}",{11};{4},"{11}@{3,8}:base-clique;{11}@{3,8}:cone;{4}@{1,2}:cone",{},,{},,{},{},{4};{11},{4};{11},7,8,10,6,6,8,17,4
ddgp-last-nonseed-0007,last-nonseed,5-11,3,4,1,2,0,2,3,2,2,0,0,2,2,2,2,2,2,1,0,0,0,0,0,4,2,1,0,3,2,2,2,2,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,4,1,1,1,1,True,True,True,True,True,2,0,"{4,5,11}",{5};{11},,"{11};{4,5,11}",{11};{5},"{11}@{3,4}:base-clique;{11}@{3,4}:cone;{5}@{1,2}:cone",{},,{},,{},{},{5};{11},{5};{11},6,6,5,3,2,2,2,1
ddgp-last-nonseed-0008,last-nonseed,4-11,5,2,1,1,0,1,5,1,1,0,0,5,5,1,1,1,1,1,0,0,0,0,0,2,1,1,0,4,1,1,1,1,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,2,1,1,1,1,True,True,True,True,True,1,0,"{4,5,6,9,11}",{11},,"{11};{9,11};{6,9,11};{5,11};{4,5,6,9,11}",{11},"{11}@{5,9}:base-clique;{11}@{5,9}:cone",{},,{},,{},{},{11},{11},5,5,3,5,5,3,9,3
ddgp-last-nonseed-0009,last-nonseed,5-11,5,4,2,2,1,1,5,2,2,1,1,5,5,2,2,2,2,2,1,1,1,1,1,4,2,2,1,3,1,1,1,1,2,2,2,2,2,2,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,4,1,2,1,2,True,True,True,True,True,2,1,"{4,5,6,9,11}","{4,5,6,9,11};{11}","{4,5,6,9,11}","{11};{9,11};{6,9,11};{5,6,9,11};{4,5,6,9,11}","{11};{4,5,6,9,11}","{11}@{3,9}:base-clique;{11}@{3,9}:cone;{4,5,6,9,11}@{2,3}:base-clique;{4,5,6,9,11}@{2,3}:cone","{4,5,6,9,11};{}","{4,5,6,9,11}@{2,3}:base-clique;{4,5,6,9,11}@{2,3}:cone","{};{4,5,6,9,11}","{4,5,6,9,11}@{2,3}:base-clique;{4,5,6,9,11}@{2,3}:cone","{};{4,5,6,9,11}","{};{4,5,6,9,11}",{11},{11},7,7,12,6,6,9,13,4
ddgp-last-nonseed-0010,last-nonseed,5-11,6,2,1,1,0,1,6,1,1,0,0,5,5,1,1,1,1,1,0,0,0,0,0,2,1,1,0,4,1,1,1,1,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,2,1,1,1,1,True,True,True,True,True,1,0,"{4,5,7,9,10,11}",{11},,"{11};{10,11};{7,10,11};{5,7,10,11};{4,5,7,9,10,11}",{11},"{11}@{9,10}:base-clique;{11}@{9,10}:cone",{},,{},,{},{},{11},{11},6,7,3,5,6,2,15,4
ddgp-last-nonseed-0011,last-nonseed,3-11,3,8,1,3,0,3,3,3,3,0,0,3,3,3,3,3,3,1,0,0,0,0,0,8,3,1,0,3,3,3,3,3,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,8,1,1,1,1,True,True,True,True,True,3,0,"{6,10,11}","{6,10,11};{10,11};{11}",,"{11};{10,11};{6,10,11}","{11};{10,11};{6,10,11}","{11}@{2,10}:base-clique;{11}@{2,10}:cone;{10,11}@{2,6}:base-clique;{10,11}@{2,6}:cone;{6,10,11}@{1,2}:base-clique;{6,10,11}@{1,2}:cone",{},,{},,{},{},"{6,10,11};{10,11};{11}","{6,10,11};{10,11};{11}",8,7,15,5,3,7,4,2
ddgp-last-nonseed-0012,last-nonseed,8-11,4,4,1,2,0,2,4,2,2,0,0,4,4,2,2,2,2,1,0,0,0,0,0,4,2,1,0,3,2,2,2,2,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,4,1,1,1,1,True,True,True,True,True,2,0,"{5,6,8,11}",{8};{11},,"{11};{8};{6,8};{5,6,8,11}",{11};{8},"{11}@{1,5}:base-clique;{11}@{1,5}:cone;{8}@{3,6}:base-clique;{8}@{3,6}:cone",{},,{},,{},{},{8};{11},{8};{11},6,4,9,6,4,9,6,2
ddgp-last-nonseed-0013,last-nonseed,10-11,5,4,1,2,0,2,5,2,2,0,0,5,5,2,2,2,2,1,0,0,0,0,0,4,2,1,0,4,2,2,2,2,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,4,1,1,1,1,True,True,True,True,True,2,0,"{4,5,7,10,11}",{10};{11},,"{11};{10};{7,10};{5,11};{4,5,7,10,11}",{11};{10},"{11}@{2,5}:base-clique;{11}@{2,5}:cone;{10}@{3,7}:base-clique;{10}@{3,7}:cone",{},,{},,{},{},{10};{11},{10};{11},7,5,12,7,5,12,8,2
ddgp-last-nonseed-0014,last-nonseed,9-11,8,4,1,2,0,2,8,2,2,0,0,6,6,2,2,2,2,1,0,0,0,0,0,4,2,1,0,7,2,2,2,2,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,4,1,1,1,1,True,True,True,True,True,2,0,"{4,5,6,7,8,9,10,11}",{9};{11},,"{11};{10,11};{9};{8,10,11};{5,7,8,10,11};{4,5,6,7,8,9,10,11}",{11};{9},"{11}@{7,10}:base-clique;{11}@{7,10}:cone;{9}@{2,4}:base-clique;{9}@{2,4}:cone",{},,{},,{},{},{9};{11},{9};{11},6,7,3,6,7,3,16,4
ddgp-last-nonseed-0015,last-nonseed,4-11,4,16,4,4,2,2,4,4,4,2,2,4,4,4,4,4,4,4,2,2,2,2,2,16,4,4,2,3,3,3,2,2,4,2,4,4,4,4,4,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,16,1,4,1,4,True,True,True,True,True,4,2,"{4,6,9,11}","{4,6,9,11};{6,9,11};{9,11};{11}","{4,6,9,11};{6,9,11}","{11};{9,11};{6,9,11};{4,6,9,11}","{11};{9,11};{6,9,11};{4,6,9,11}","{11}@{2,9}:base-clique;{11}@{2,9}:cone;{9,11}@{2,6}:base-clique;{9,11}@{2,6}:cone;{6,9,11}@{2,4}:base-clique;{6,9,11}@{2,4}:cone;{4,6,9,11}@{2,3}:base-clique;{4,6,9,11}@{2,3}:cone","{6,9,11};{};{4};{4,6,9,11}","{6,9,11}@{2,4}:base-clique;{6,9,11}@{2,4}:cone;{4,6,9,11}@{2,3}:base-clique;{4,6,9,11}@{2,3}:cone","{};{6,9,11};{4};{4,6,9,11}","{6,9,11}@{2,4}:base-clique;{6,9,11}@{2,4}:cone;{4,6,9,11}@{2,3}:base-clique;{4,6,9,11}@{2,3}:cone","{};{6,9,11};{4};{4,6,9,11}","{};{4};{6,9,11};{4,6,9,11}","{6,9,11};{9,11};{11}","{9,11};{11}",7,7,14,5,5,8,9,3
ddgp-last-nonseed-0016,last-nonseed,10-11,8,4,1,2,0,2,8,2,2,0,0,7,7,2,2,2,2,1,0,0,0,0,0,4,2,1,0,7,2,2,2,2,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,4,1,1,1,1,True,True,True,True,True,2,0,"{4,5,6,7,8,9,10,11}",{10};{11},,"{10};{9,10};{8,9,10,11};{7,9,10};{6,10};{5,6,7,9,10};{4,5,6,7,8,9,10,11}",{11};{10},"{11}@{2,4}:cone;{10}@{6,9}:base-clique;{10}@{6,9}:cone",{},,{},,{},{},{10};{11},{10};{11},7,9,6,7,9,6,22,4
ddgp-last-nonseed-0017,last-nonseed,7-11,6,4,1,2,0,2,6,2,2,0,0,5,5,2,2,2,2,1,0,0,0,0,0,4,2,1,0,5,2,2,2,2,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,4,1,1,1,1,True,True,True,True,True,2,0,"{4,5,7,8,9,11}",{7};{11},,"{11};{9,11};{8,9,11};{5,7,8,9,11};{4,5,7,8,9,11}",{11};{7},"{11}@{4,9}:base-clique;{11}@{4,9}:cone;{7}@{3,4}:cone",{},,{},,{},{},{7};{11},{7};{11},7,8,8,7,8,8,20,4
ddgp-last-nonseed-0018,last-nonseed,4-11,4,4,1,2,0,2,4,2,2,0,0,4,4,2,2,2,2,1,0,0,0,0,0,4,2,1,0,3,2,2,2,2,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,4,1,1,1,1,True,True,True,True,True,2,0,"{4,5,9,11}","{9,11};{11}",,"{11};{9,11};{5,9,11};{4,5,9,11}","{11};{9,11}","{11}@{5,9}:base-clique;{11}@{5,9}:cone;{9,11}@{1,5}:base-clique;{9,11}@{1,5}:cone",{},,{},,{},{},"{9,11};{11}","{9,11};{11}",8,8,14,7,7,11,12,3
ddgp-last-nonseed-0019,last-nonseed,5-11,3,4,2,2,1,1,3,2,2,1,1,3,3,2,2,2,2,2,1,1,1,1,1,4,2,2,1,2,2,2,1,1,2,1,2,2,2,2,2,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,4,1,2,1,2,True,True,True,True,True,2,1,"{5,6,11}","{6,11};{11}","{6,11}","{11};{6,11};{5,6,11}","{11};{6,11}","{11}@{2,6}:base-clique;{11}@{2,6}:cone;{6,11}@{2,5}:base-clique;{6,11}@{2,5}:cone","{};{6,11}","{6,11}@{2,5}:base-clique;{6,11}@{2,5}:cone","{};{6,11}","{6,11}@{2,5}:base-clique;{6,11}@{2,5}:cone","{};{6,11}","{};{6,11}","{6,11};{11}",{11},8,7,14,6,3,11,4,2
ddgp-last-nonseed-0020,last-nonseed,5-11,4,2,1,1,0,1,4,1,1,0,0,4,4,1,1,1,1,1,0,0,0,0,0,2,1,1,0,4,1,1,1,1,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,2,1,1,1,1,True,True,True,True,True,1,0,"{4,5,8,11}",{11},,"{11};{8,11};{5};{4,5}",{11},"{11}@{3,8}:base-clique;{11}@{3,8}:cone",{},,{},,{},{},{11},{11},7,4,13,7,4,13,6,2
ddgp-last-nonseed-0021,last-nonseed,7-11,3,4,1,2,0,2,3,2,2,0,0,3,3,2,2,2,2,1,0,0,0,0,0,4,2,1,0,3,2,2,2,2,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,4,1,1,1,1,True,True,True,True,True,2,0,"{4,7,11}",{7};{11},,"{11};{7};{4,7}",{11};{7},"{11}@{2,3}:base-clique;{11}@{2,3}:cone;{7}@{1,4}:base-clique;{7}@{1,4}:cone",{},,{},,{},{},{7};{11},{7};{11},6,5,7,4,2,4,2,1
ddgp-last-nonseed-0022,last-nonseed,3-11,2,2,1,1,0,1,2,1,1,0,0,2,2,1,1,1,1,1,0,0,0,0,0,2,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,2,1,1,1,1,True,True,True,True,True,1,0,"{8,11}",{11},,"{11};{8,11}",{11},"{11}@{1,8}:base-clique;{11}@{1,8}:cone",{},,{},,{},{},{11},{11},7,6,11,3,1,2,1,1
