id,pruning_kind,pruning_edge,local_decisions,local_base_count,local_valid_count,local_base_dim,local_valid_dim,removed_dim,cone_mask_count,base_allowed_cone_count,base_allowed_cone_rank,valid_preserving_cone_count,valid_preserving_cone_rank,base_clique_closure_mask_count,base_clique_closure_mask_rank,graph_base_generator_count,graph_base_generator_rank,edge_rule_base_generator_count,edge_rule_base_generator_rank,graph_valid_span_stabilizer_count,graph_valid_span_stabilizer_rank,mirror_rule_generator_count,mirror_rule_generator_rank,edge_rule_mirror_generator_count,edge_rule_mirror_generator_rank,full_base_stabilizer_count,full_base_stabilizer_rank,full_valid_stabilizer_count,full_valid_stabilizer_rank,separating_cone_count,separating_allowed_cone_count,separating_allowed_cone_rank,separating_killed_cone_count,separating_killed_cone_rank,predicted_valid_by_killed_rank,predicted_valid_by_allowed_rank,predicted_valid_by_valid_rank,predicted_valid_by_full_valid_rank,predicted_valid_by_graph_valid_span,predicted_valid_by_mirror_rule,predicted_valid_by_edge_rule_mirror,h2_killed_rank_matches,h2_allowed_rank_matches,valid_rank_matches,graph_valid_span_rank_matches,mirror_rule_rank_matches,edge_rule_mirror_rank_matches,full_valid_rank_matches,full_base_stabilizer_in_graph_span,full_valid_stabilizer_in_graph_span,graph_base_rank_matches_full_base,edge_rule_base_rank_matches_full_base,full_base_stabilizer_in_edge_rule_span,graph_valid_rank_matches_full_valid,full_valid_stabilizer_in_mirror_rule_span,mirror_rule_rank_matches_full_valid,edge_rule_mirror_rank_matches_full_valid,full_valid_stabilizer_in_edge_rule_mirror_span,base_orbits_under_allowed_cones,base_largest_orbit_under_allowed_cones,valid_orbits_under_preserving_cones,valid_largest_orbit_under_preserving_cones,full_valid_orbits_under_stabilizer,full_valid_largest_orbit_under_stabilizer,base_single_orbit,valid_single_orbit,full_valid_single_orbit,base_is_affine_subspace,valid_is_affine_subspace,base_affine_hull_rank,valid_affine_hull_rank,decisions,base_allowed_cones,valid_preserving_cones,base_clique_closure_masks,graph_base_generators,edge_rule_base_generators,graph_valid_span_stabilizer_masks,mirror_rule_generators,mirror_rule_span_masks,edge_rule_mirror_generators,edge_rule_mirror_span_masks,full_valid_stabilizer_masks,separating_allowed_cones,separating_killed_cones,base_cliques,base_clique_transitions,base_clique_overlaps,local_base_cliques,local_base_clique_transitions,local_base_clique_overlaps,local_base_clique_paths,local_base_clique_max_path
ddgp-last-nonseed-0023,last-nonseed,8-11,5,8,2,3,1,2,5,3,3,1,1,5,5,3,3,3,3,2,1,1,1,1,1,8,3,2,1,3,2,2,2,2,2,2,2,2,2,2,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,8,1,2,1,2,True,True,True,True,True,3,1,"{4,6,7,8,11}","{4,6,7,8,11};{8};{11}","{4,6,7,8,11}","{11};{8};{7,11};{6,8,11};{4,6,7,8,11}","{11};{8};{4,6,7,8,11}","{11}@{6,7}:base-clique;{11}@{6,7}:cone;{8}@{3,6}:base-clique;{8}@{3,6}:cone;{4,6,7,8,11}@{2,3}:base-clique;{4,6,7,8,11}@{2,3}:cone","{};{4,6,7,8,11}","{4,6,7,8,11}@{2,3}:base-clique;{4,6,7,8,11}@{2,3}:cone","{};{4,6,7,8,11}","{4,6,7,8,11}@{2,3}:base-clique;{4,6,7,8,11}@{2,3}:cone","{};{4,6,7,8,11}","{};{4,6,7,8,11}",{8};{11},{8};{11},7,6,12,6,6,9,10,2
ddgp-last-nonseed-0024,last-nonseed,9-11,4,4,1,2,0,2,4,2,2,0,0,4,4,2,2,2,2,1,0,0,0,0,0,4,2,1,0,3,2,2,2,2,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,4,1,1,1,1,True,True,True,True,True,2,0,"{4,8,9,11}",{9};{11},,"{11};{9};{8,9,11};{4,9}",{11};{9},"{11}@{2,8}:base-clique;{11}@{2,8}:cone;{9}@{4,8}:base-clique;{9}@{4,8}:cone",{},,{},,{},{},{9};{11},{9};{11},7,8,9,5,4,6,4,1
ddgp-last-nonseed-0025,last-nonseed,10-11,4,8,1,3,0,3,4,3,3,0,0,4,4,3,3,3,3,1,0,0,0,0,0,8,3,1,0,4,3,3,3,3,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,8,1,1,1,1,True,True,True,True,True,3,0,"{4,7,10,11}","{7,10};{10};{11}",,"{11};{10};{7,10};{4,7,10}","{11};{10};{7,10}","{11}@{1,2}:base-clique;{11}@{1,2}:cone;{10}@{2,7}:base-clique;{10}@{2,7}:cone;{7,10}@{2,4}:base-clique;{7,10}@{2,4}:cone",{},,{},,{},{},"{7,10};{10};{11}","{7,10};{10};{11}",7,4,13,6,3,11,4,2
ddgp-last-nonseed-0026,last-nonseed,5-11,5,2,1,1,0,1,5,1,1,0,0,5,5,1,1,1,1,1,0,0,0,0,0,2,1,1,0,4,1,1,1,1,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,2,1,1,1,1,True,True,True,True,True,1,0,"{4,5,6,8,11}",{11},,"{11};{8,11};{6,8,11};{5,6,8,11};{4,6,8,11}",{11},"{11}@{1,8}:base-clique;{11}@{1,8}:cone",{},,{},,{},{},{11},{11},8,9,11,7,7,9,17,3
ddgp-last-nonseed-0027,last-nonseed,8-11,5,4,1,2,0,2,5,2,2,0,0,5,5,2,2,2,2,1,0,0,0,0,0,4,2,1,0,5,2,2,2,2,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,4,1,1,1,1,True,True,True,True,True,2,0,"{4,5,7,8,11}","{7,11};{11}",,"{11};{8};{7,11};{5,8};{4,8}","{11};{7,11}","{11}@{3,7}:base-clique;{11}@{3,7}:cone;{7,11}@{1,3}:base-clique;{7,11}@{1,3}:cone",{},,{},,{},{},"{7,11};{11}","{7,11};{11}",8,7,12,7,5,11,7,2
ddgp-last-nonseed-0028,last-nonseed,7-11,4,2,1,1,0,1,4,1,1,0,0,3,3,1,1,1,1,1,0,0,0,0,0,2,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,2,1,1,1,1,True,True,True,True,True,1,0,"{5,6,7,11}",{11},,"{7,11};{6,7,11};{5,6,7,11}",{11},"{11}@{1,6}:cone",{},,{},,{},{},{11},{11},6,7,5,4,3,2,6,3
ddgp-last-nonseed-0029,last-nonseed,5-11,4,8,1,3,0,3,4,3,3,0,0,4,4,3,3,3,3,1,0,0,0,0,0,8,3,1,0,4,3,3,3,3,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,8,1,1,1,1,True,True,True,True,True,3,0,"{4,5,6,11}","{4,5};{5};{11}",,"{11};{6,11};{5};{4,5}","{11};{5};{4,5}","{11}@{2,6}:base-clique;{11}@{2,6}:cone;{5}@{1,4}:base-clique;{5}@{1,4}:cone;{4,5}@{1,3}:base-clique;{4,5}@{1,3}:cone",{},,{},,{},{},"{4,5};{5};{11}","{4,5};{5};{11}",6,4,9,5,3,6,3,1
ddgp-last-nonseed-0030,last-nonseed,8-11,3,4,1,2,0,2,3,2,2,0,0,3,3,2,2,2,2,1,0,0,0,0,0,4,2,1,0,3,2,2,2,2,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,4,1,1,1,1,True,True,True,True,True,2,0,"{5,8,11}",{8};{11},,"{11};{8};{5,11}",{11};{8},"{11}@{1,5}:base-clique;{11}@{1,5}:cone;{8}@{1,3}:base-clique;{8}@{1,3}:cone",{},,{},,{},{},{8};{11},{8};{11},7,5,13,5,3,8,3,1
ddgp-last-nonseed-0031,last-nonseed,8-11,6,4,1,2,0,2,6,2,2,0,0,5,5,2,2,2,2,1,0,0,0,0,0,4,2,1,0,5,2,2,2,2,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,4,1,1,1,1,True,True,True,True,True,2,0,"{4,5,6,7,8,11}",{8};{11},,"{8};{7,8};{6,7,8};{5,6,7,8,11};{4,5,6,7,8,11}",{11};{8},"{11}@{1,4}:cone;{8}@{3,7}:base-clique;{8}@{3,7}:cone",{},,{},,{},{},{8};{11},{8};{11},7,7,8,7,7,8,23,4
ddgp-last-nonseed-0032,last-nonseed,6-11,4,8,2,3,1,2,4,2,2,0,0,3,3,3,3,3,3,2,1,1,1,1,1,8,3,2,1,3,2,2,2,2,2,2,1,2,2,2,2,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2,4,2,1,1,2,False,False,True,True,True,3,1,"{4,5,6,11}",{6};{11},,"{11};{6};{4,5,6,11}","{11};{6};{4,5,6,11}","{11}@{4,5}:base-clique;{11}@{4,5}:cone;{6}@{2,4}:base-clique;{6}@{2,4}:cone;{4,5,6,11}@{2,3}:base-clique","{};{4,5,6,11}","{4,5,6,11}@{2,3}:base-clique","{};{4,5,6,11}","{4,5,6,11}@{2,3}:base-clique","{};{4,5,6,11}","{};{4,5,6,11}",{6};{11},{6};{11},7,6,7,3,2,2,2,1
ddgp-last-nonseed-0033,last-nonseed,8-11,5,2,1,1,0,1,5,1,1,0,0,5,5,1,1,1,1,1,0,0,0,0,0,2,1,1,0,3,1,1,1,1,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,2,1,1,1,1,True,True,True,True,True,1,0,"{5,8,9,10,11}",{11},,"{11};{10,11};{9,10,11};{8,9,10,11};{5,8,9,10,11}",{11},"{11}@{5,10}:base-clique;{11}@{5,10}:cone",{},,{},,{},{},{11},{11},7,7,8,6,6,6,14,4
ddgp-last-nonseed-0034,last-nonseed,7-11,5,2,1,1,0,1,5,1,1,0,0,5,5,1,1,1,1,1,0,0,0,0,0,2,1,1,0,3,1,1,1,1,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,2,1,1,1,1,True,True,True,True,True,1,0,"{5,7,9,10,11}",{11},,"{11};{10,11};{9,10,11};{7,9,10,11};{5,7,9,10,11}",{11},"{11}@{2,10}:base-clique;{11}@{2,10}:cone",{},,{},,{},{},{11},{11},7,5,11,7,5,11,11,4
ddgp-last-nonseed-0035,last-nonseed,9-11,7,4,1,2,0,2,7,2,2,0,0,6,6,2,2,2,2,1,0,0,0,0,0,4,2,1,0,6,2,2,2,2,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,4,1,1,1,1,True,True,True,True,True,2,0,"{4,5,7,8,9,10,11}",{9};{11},,"{11};{10,11};{8,10,11};{7,11};{5,7,9,11};{4,5,7,9,11}",{11};{9},"{11}@{7,10}:base-clique;{11}@{7,10}:cone;{9}@{3,4}:cone",{},,{},,{},{},{9};{11},{9};{11},6,5,7,6,5,7,9,3
ddgp-last-nonseed-0036,last-nonseed,5-11,5,2,1,1,0,1,5,1,1,0,0,4,4,1,1,1,1,1,0,0,0,0,0,2,1,1,0,5,1,1,1,1,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,2,1,1,1,1,True,True,True,True,True,1,0,"{4,5,7,9,11}",{11},,"{11};{9,11};{5,7,9,11};{4,9,11}",{11},"{11}@{2,9}:base-clique;{11}@{2,9}:cone",{},,{},,{},{},{11},{11},7,7,7,5,4,4,6,2
ddgp-last-nonseed-0037,last-nonseed,10-11,6,8,2,3,1,2,6,3,3,1,1,6,6,3,3,3,3,2,1,1,1,1,1,8,3,2,1,3,2,2,2,2,2,2,2,2,2,2,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,8,1,2,1,2,True,True,True,True,True,3,1,"{5,6,8,9,10,11}","{5,6,8,9,10,11};{10};{11}","{5,6,8,9,10,11}","{11};{10};{9,11};{8,9,10,11};{6,8,9,10,11};{5,6,8,9,10,11}","{11};{10};{5,6,8,9,10,11}","{11}@{5,9}:base-clique;{11}@{5,9}:cone;{10}@{5,8}:base-clique;{10}@{5,8}:cone;{5,6,8,9,10,11}@{2,3}:base-clique;{5,6,8,9,10,11}@{2,3}:cone","{};{5,6,8,9,10,11}","{5,6,8,9,10,11}@{2,3}:base-clique;{5,6,8,9,10,11}@{2,3}:cone","{};{5,6,8,9,10,11}","{5,6,8,9,10,11}@{2,3}:base-clique;{5,6,8,9,10,11}@{2,3}:cone","{};{5,6,8,9,10,11}","{};{5,6,8,9,10,11}",{10};{11},{10};{11},7,7,10,6,7,8,15,4
ddgp-last-nonseed-0038,last-nonseed,10-11,6,4,1,2,0,2,6,2,2,0,0,6,6,2,2,2,2,1,0,0,0,0,0,4,2,1,0,3,2,2,2,2,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,4,1,1,1,1,True,True,True,True,True,2,0,"{4,5,6,7,10,11}",{10};{11},,"{11};{10};{7,10,11};{6,11};{5,6,10,11};{4,5,6,7,10,11}",{11};{10},"{11}@{6,7}:base-clique;{11}@{6,7}:cone;{10}@{5,7}:base-clique;{10}@{5,7}:cone",{},,{},,{},{},{10};{11},{10};{11},8,10,11,8,10,11,21,3
ddgp-last-nonseed-0039,last-nonseed,6-11,4,2,1,1,0,1,4,1,1,0,0,4,4,1,1,1,1,1,0,0,0,0,0,2,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,2,1,1,1,1,True,True,True,True,True,1,0,"{4,6,9,11}",{11},,"{11};{9,11};{6,9,11};{4,6,9,11}",{11},"{11}@{2,9}:base-clique;{11}@{2,9}:cone",{},,{},,{},{},{11},{11},6,5,6,5,4,5,8,3
ddgp-last-nonseed-0040,last-nonseed,5-11,5,4,2,2,1,1,5,2,2,1,1,5,5,2,2,2,2,2,1,1,1,1,1,4,2,2,1,3,1,1,1,1,2,2,2,2,2,2,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,4,1,2,1,2,True,True,True,True,True,2,1,"{4,5,8,10,11}","{4,5,8,10,11};{11}","{4,5,8,10,11}","{11};{10,11};{8,10,11};{5,8,10,11};{4,5,8,10,11}","{11};{4,5,8,10,11}","{11}@{1,10}:base-clique;{11}@{1,10}:cone;{4,5,8,10,11}@{1,3}:base-clique;{4,5,8,10,11}@{1,3}:cone","{4,5,8,10,11};{}","{4,5,8,10,11}@{1,3}:base-clique;{4,5,8,10,11}@{1,3}:cone","{};{4,5,8,10,11}","{4,5,8,10,11}@{1,3}:base-clique;{4,5,8,10,11}@{1,3}:cone","{};{4,5,8,10,11}","{};{4,5,8,10,11}",{11},{11},5,5,5,5,5,5,14,4
ddgp-last-nonseed-0041,last-nonseed,6-11,5,8,2,3,1,2,5,3,3,1,1,5,5,3,3,3,3,2,1,1,1,1,1,8,3,2,1,3,2,2,2,2,2,2,2,2,2,2,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,8,1,2,1,2,True,True,True,True,True,3,1,"{4,5,6,8,11}","{4,5,6,8,11};{6};{11}","{4,5,6,8,11}","{11};{8,11};{6};{5,6,8,11};{4,5,6,8,11}","{11};{6};{4,5,6,8,11}","{11}@{3,8}:base-clique;{11}@{3,8}:cone;{6}@{3,5}:base-clique;{6}@{3,5}:cone;{4,5,6,8,11}@{1,3}:base-clique;{4,5,6,8,11}@{1,3}:cone","{};{4,5,6,8,11}","{4,5,6,8,11}@{1,3}:base-clique;{4,5,6,8,11}@{1,3}:cone","{};{4,5,6,8,11}","{4,5,6,8,11}@{1,3}:base-clique;{4,5,6,8,11}@{1,3}:cone","{};{4,5,6,8,11}","{};{4,5,6,8,11}",{6};{11},{6};{11},7,7,13,6,6,10,13,3
ddgp-last-nonseed-0042,last-nonseed,10-11,8,4,1,2,0,2,8,2,2,0,0,7,7,2,2,2,2,1,0,0,0,0,0,4,2,1,0,8,2,2,2,2,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,4,1,1,1,1,True,True,True,True,True,2,0,"{4,5,6,7,8,9,10,11}",{10};{11},,"{11};{9,11};{8,11};{7,8,11};{6,9,11};{5,7,8,9,11};{4,5,6,7,8,9,10,11}",{11};{10},"{11}@{8,9}:base-clique;{11}@{8,9}:cone;{10}@{1,3}:cone",{},,{},,{},{},{10};{11},{10};{11},7,9,6,7,9,6,22,4
ddgp-last-nonseed-0043,last-nonseed,5-11,6,2,1,1,0,1,6,1,1,0,0,6,6,1,1,1,1,1,0,0,0,0,0,2,1,1,0,6,1,1,1,1,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,2,1,1,1,1,True,True,True,True,True,1,0,"{4,5,6,8,10,11}",{11},,"{11};{10,11};{8,11};{6,8,11};{5};{4,5}",{11},"{11}@{8,10}:base-clique;{11}@{8,10}:cone",{},,{},,{},{},{11},{11},7,6,9,7,6,9,8,2
ddgp-last-nonseed-0044,last-nonseed,3-11,3,2,1,1,0,1,3,1,1,0,0,3,3,1,1,1,1,1,0,0,0,0,0,2,1,1,0,3,1,1,1,1,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,2,1,1,1,1,True,True,True,True,True,1,0,"{4,10,11}",{11},,"{11};{10,11};{4,10,11}",{11},"{11}@{2,10}:base-clique;{11}@{2,10}:cone",{},,{},,{},{},{11},{11},7,5,11,4,2,3,3,2
ddgp-last-nonseed-0045,last-nonseed,9-11,4,16,4,4,2,2,4,4,4,1,1,3,3,5,4,5,4,4,2,2,2,2,2,16,4,4,2,3,3,3,3,3,2,2,2,4,4,4,4,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,16,2,2,1,4,True,False,True,True,True,4,2,"{4,8,9,11}","{4,8,9,11};{8,9};{9};{11}","{4,8,9,11}","{9};{8,9,11};{4,8,9,11}","{11};{9};{8,9};{8,9,11};{4,8,9,11}","{11}@{1,4}:cone;{9}@{4,8}:base-clique;{9}@{4,8}:cone;{8,9}@{1,4}:cone;{8,9,11}@{1,4}:base-clique;{4,8,9,11}@{1,2}:base-clique;{4,8,9,11}@{1,2}:cone","{8,9,11};{};{4};{4,8,9,11}","{8,9,11}@{1,4}:base-clique;{4,8,9,11}@{1,2}:base-clique;{4,8,9,11}@{1,2}:cone","{};{8,9,11};{4};{4,8,9,11}","{8,9,11}@{1,4}:base-clique;{4,8,9,11}@{1,2}:base-clique;{4,8,9,11}@{1,2}:cone","{};{8,9,11};{4};{4,8,9,11}","{};{4};{8,9,11};{4,8,9,11}","{8,9};{9};{11}","{8,9};{9};{11}",6,5,6,3,3,2,4,2
ddgp-last-nonseed-0046,last-nonseed,6-11,3,4,1,2,0,2,3,2,2,0,0,3,3,2,2,2,2,1,0,0,0,0,0,4,2,1,0,3,2,2,2,2,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,4,1,1,1,1,True,True,True,True,True,2,0,"{4,6,11}",{6};{11},,"{11};{6};{4,11}",{11};{6},"{11}@{1,4}:base-clique;{11}@{1,4}:cone;{6}@{1,3}:base-clique;{6}@{1,3}:cone",{},,{},,{},{},{6};{11},{6};{11},5,3,7,4,2,5,2,1
ddgp-last-nonseed-0047,last-nonseed,8-11,5,8,1,3,0,3,5,3,3,0,0,5,5,3,3,3,3,1,0,0,0,0,0,8,3,1,0,3,3,3,3,3,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,8,1,1,1,1,True,True,True,True,True,3,0,"{4,5,8,10,11}","{8};{10,11};{11}",,"{11};{10,11};{8};{5,8,10,11};{4,5,8,10,11}","{11};{10,11};{8}","{11}@{5,10}:base-clique;{11}@{5,10}:cone;{10,11}@{3,5}:base-clique;{10,11}@{3,5}:cone;{8}@{1,5}:base-clique;{8}@{1,5}:cone",{},,{},,{},{},"{8};{10,11};{11}","{8};{10,11};{11}",8,6,16,8,6,16,11,3
ddgp-last-nonseed-0048,last-nonseed,5-11,3,8,1,3,0,3,3,3,3,0,0,3,3,3,3,3,3,1,0,0,0,0,0,8,3,1,0,3,3,3,3,3,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,8,1,1,1,1,True,True,True,True,True,3,0,"{5,9,11}","{5};{9,11};{11}",,"{11};{9,11};{5}","{11};{9,11};{5}","{11}@{2,9}:base-clique;{11}@{2,9}:cone;{9,11}@{1,2}:base-clique;{9,11}@{1,2}:cone;{5}@{1,3}:base-clique;{5}@{1,3}:cone",{},,{},,{},{},"{5};{9,11};{11}","{5};{9,11};{11}",5,3,5,4,1,5,1,1
ddgp-last-nonseed-0049,last-nonseed,9-11,7,4,1,2,0,2,7,2,2,0,0,7,7,2,2,2,2,1,0,0,0,0,0,4,2,1,0,5,2,2,2,2,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,4,1,1,1,1,True,True,True,True,True,2,0,"{4,5,6,7,8,9,11}",{9};{11},,"{11};{9};{8,9};{7,8,9};{6,7,8,9};{5,7,8,9,11};{4,5,6,7,8,9,11}",{11};{9},"{11}@{3,5}:base-clique;{11}@{3,5}:cone;{9}@{1,8}:base-clique;{9}@{1,8}:cone",{},,{},,{},{},{9};{11},{9};{11},8,8,14,8,8,14,21,4
ddgp-last-nonseed-0050,last-nonseed,9-11,7,8,1,3,0,3,7,2,2,0,0,6,6,3,3,3,3,1,0,0,0,0,0,8,3,1,0,7,2,2,2,2,2,2,1,1,1,1,1,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2,4,1,1,1,1,False,True,True,True,True,3,0,"{4,5,6,7,8,9,11}",{9};{11},,"{11};{9};{7,8,9};{6,11};{5,6,11};{4,5,6,11}","{11};{9};{7,8,9}","{11}@{4,6}:base-clique;{11}@{4,6}:cone;{9}@{7,8}:base-clique;{9}@{7,8}:cone;{7,8,9}@{1,3}:base-clique",{},,{},,{},{},{9};{11},{9};{11},7,7,8,7,7,8,11,3
ddgp-nonlast-nonseed-0001,nonlast-nonseed,3-10,4,16,2,4,1,3,4,4,4,1,1,4,4,4,4,4,4,2,1,1,1,1,1,16,4,2,1,4,4,4,3,3,2,1,2,2,2,2,2,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,16,1,2,1,2,True,True,True,True,True,4,1,"{4,6,8,10}","{4,6,8,10};{6,8,10};{8,10};{10}","{4,6,8,10}","{10};{8,10};{6,8,10};{4,6,8,10}","{10};{8,10};{6,8,10};{4,6,8,10}","{10}@{6,8}:base-clique;{10}@{6,8}:cone;{8,10}@{4,6}:base-clique;{8,10}@{4,6}:cone;{6,8,10}@{1,4}:base-clique;{6,8,10}@{1,4}:cone;{4,6,8,10}@{1,3}:base-clique;{4,6,8,10}@{1,3}:cone","{};{4,6,8,10}","{4,6,8,10}@{1,3}:base-clique;{4,6,8,10}@{1,3}:cone","{};{4,6,8,10}","{4,6,8,10}@{1,3}:base-clique;{4,6,8,10}@{1,3}:cone","{};{4,6,8,10}","{};{4,6,8,10}","{4,6,8,10};{6,8,10};{8,10};{10}","{6,8,10};{8,10};{10}",8,10,13,4,5,3,10,3
ddgp-nonlast-nonseed-0002,nonlast-nonseed,7-9,4,4,1,2,0,2,4,2,2,0,0,4,4,2,2,2,2,1,0,0,0,0,0,4,2,1,0,3,2,2,2,2,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,4,1,1,1,1,True,True,True,True,True,2,0,"{4,5,7,9}",{7};{9},,"{9};{7};{5,7};{4,5,7,9}",{9};{7},"{9}@{2,4}:base-clique;{9}@{2,4}:cone;{7}@{4,5}:base-clique;{7}@{4,5}:cone",{},,{},,{},{},{7};{9},{7};{9},8,9,15,6,6,10,9,2
ddgp-nonlast-nonseed-0003,nonlast-nonseed,5-10,4,4,1,2,0,2,4,2,2,0,0,3,3,2,2,2,2,1,0,0,0,0,0,4,2,1,0,4,2,2,2,2,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,4,1,1,1,1,True,True,True,True,True,2,0,"{4,5,7,10}",{5};{10},,"{10};{7,10};{4,5,7,10}",{10};{5},"{10}@{3,7}:base-clique;{10}@{3,7}:cone;{5}@{1,2}:cone",{},,{},,{},{},{5};{10},{5};{10},6,7,6,5,5,6,8,2
ddgp-nonlast-nonseed-0004,nonlast-nonseed,5-7,4,2,1,1,0,1,4,1,1,0,0,4,4,1,1,1,1,1,0,0,0,0,0,2,1,1,0,3,1,1,1,1,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,2,1,1,1,1,True,True,True,True,True,1,0,"{4,5,6,7}",{7},,"{7};{6,7};{5,6,7};{4,6,7}",{7},"{7}@{1,6}:base-clique;{7}@{1,6}:cone",{},,{},,{},{},{7},{7},7,8,10,6,7,7,16,3
ddgp-nonlast-nonseed-0005,nonlast-nonseed,5-10,3,8,1,3,0,3,3,3,3,0,0,3,3,3,3,3,3,1,0,0,0,0,0,8,3,1,0,3,3,3,3,3,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,8,1,1,1,1,True,True,True,True,True,3,0,"{5,7,10}","{5};{7,10};{10}",,"{10};{7,10};{5}","{10};{7,10};{5}","{10}@{2,7}:base-clique;{10}@{2,7}:cone;{7,10}@{2,3}:base-clique;{7,10}@{2,3}:cone;{5}@{1,3}:base-clique;{5}@{1,3}:cone",{},,{},,{},{},"{5};{7,10};{10}","{5};{7,10};{10}",6,6,7,3,1,2,1,1
ddgp-nonlast-nonseed-0006,nonlast-nonseed,3-7,3,8,2,3,1,2,3,3,3,1,1,3,3,3,3,3,3,2,1,1,1,1,1,8,3,2,1,3,3,3,2,2,2,1,2,2,2,2,2,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,8,1,2,1,2,True,True,True,True,True,3,1,"{4,6,7}","{4,6,7};{6,7};{7}","{4,6,7}","{7};{6,7};{4,6,7}","{7};{6,7};{4,6,7}","{7}@{4,6}:base-clique;{7}@{4,6}:cone;{6,7}@{1,4}:base-clique;{6,7}@{1,4}:cone;{4,6,7}@{1,3}:base-clique;{4,6,7}@{1,3}:cone","{};{4,6,7}","{4,6,7}@{1,3}:base-clique;{4,6,7}@{1,3}:cone","{};{4,6,7}","{4,6,7}@{1,3}:base-clique;{4,6,7}@{1,3}:cone","{};{4,6,7}","{};{4,6,7}","{4,6,7};{6,7};{7}","{6,7};{7}",7,7,7,3,3,2,4,2
ddgp-nonlast-nonseed-0007,nonlast-nonseed,5-7,3,2,1,1,0,1,3,1,1,0,0,3,3,1,1,1,1,1,0,0,0,0,0,2,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,2,1,1,1,1,True,True,True,True,True,1,0,"{4,5,7}",{7},,"{7};{5};{4,5,7}",{7},"{7}@{3,4}:base-clique;{7}@{3,4}:cone",{},,{},,{},{},{7},{7},8,7,13,6,3,11,4,2
ddgp-nonlast-nonseed-0008,nonlast-nonseed,9-10,4,4,1,2,0,2,4,2,2,0,0,4,4,2,2,2,2,1,0,0,0,0,0,4,2,1,0,2,2,2,2,2,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,4,1,1,1,1,True,True,True,True,True,2,0,"{4,8,9,10}",{9};{10},,"{10};{9};{8,9,10};{4,8,9,10}",{10};{9},"{10}@{3,8}:base-clique;{10}@{3,8}:cone;{9}@{1,8}:base-clique;{9}@{1,8}:cone",{},,{},,{},{},{9};{10},{9};{10},7,5,12,7,5,12,9,3
ddgp-nonlast-nonseed-0009,nonlast-nonseed,7-9,5,2,1,1,0,1,5,1,1,0,0,4,4,1,1,1,1,1,0,0,0,0,0,2,1,1,0,5,1,1,1,1,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,2,1,1,1,1,True,True,True,True,True,1,0,"{4,5,6,7,9}",{9},,"{9};{7};{6,7};{4,5,6,7,9}",{9},"{9}@{1,5}:base-clique;{9}@{1,5}:cone",{},,{},,{},{},{9},{9},7,7,9,7,7,9,12,3
