id,mode,k,n,pruning_count,pruning_edges,local_decisions,local_base_count,local_valid_count,local_base_dim,local_valid_dim,base_is_affine_subspace,valid_is_affine_subspace,base_affine_hull_rank,valid_affine_hull_rank,full_base_stabilizer_rank,full_valid_stabilizer_rank,full_valid_rank_matches,edge_rule_base_generator_rank,edge_rule_valid_generator_rank,predicted_valid_by_edge_rule,edge_rule_rank_matches,edge_rule_rank_matches_full_valid,full_valid_stabilizer_in_edge_rule_span,violation_kernel_valid_rank,violation_kernel_valid_formula_rank,violation_kernel_formula_rank_matches_masks,predicted_valid_by_violation_kernel,violation_kernel_rank_matches,violation_kernel_rank_matches_full_valid,full_valid_stabilizer_in_violation_kernel_span,labelled_violation_kernel_valid_rank,labelled_violation_kernel_valid_formula_rank,labelled_violation_kernel_formula_rank_matches_masks,predicted_valid_by_labelled_violation_kernel,labelled_violation_kernel_rank_matches,labelled_violation_kernel_rank_matches_full_valid,full_valid_stabilizer_in_labelled_violation_kernel_span,graph_valid_span_rank,graph_valid_span_rank_matches,graph_valid_rank_matches_full_valid,decisions,fix_union,edge_rule_base_generators,edge_rule_valid_generators,edge_rule_valid_span_masks,violation_kernel_valid_masks,labelled_violation_kernel_valid_masks,full_valid_stabilizer_masks,base_cliques,base_clique_transitions,base_clique_overlaps,local_base_cliques,local_base_clique_transitions,local_base_clique_overlaps,local_base_clique_paths,local_base_clique_max_path
ddgp-p3-n9-0020,ddgp,3,9,3,1-9;2-6;4-9,4,2,1,1,0,True,True,1,0,1,0,True,1,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,9}","{1,2,3,4,5,6,7,9}","{9}@{5,6,7}:base-clique;{9}@{5,6,7}:cone",,{},{},{},{},5,6,2,5,6,2,9,2
ddgp-p3-n9-0021,ddgp,3,9,3,4-6;4-7;8-9,5,8,1,3,0,True,True,3,0,3,0,True,3,0,1,True,True,True,1,1,True,2,False,False,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9}","{1,2,3,4,5,6,7,8,9}","{9}@{1,3,4}:cone;{8}@{1,6,7}:base-clique;{8}@{1,6,7}:cone;{7,8}@{1,3,6}:base-clique;{7,8}@{1,3,6}:cone",,{},"{};{8,9}",{},{},4,4,2,4,4,2,8,3
ddgp-p3-n9-0022,ddgp,3,9,3,3-6;4-8;6-7,4,2,1,1,0,True,True,1,0,1,0,True,1,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8}","{1,2,3,4,5,6,7,8}","{7}@{1,2,4}:base-clique;{7}@{1,2,4}:cone",,{},{},{},{},5,5,3,5,5,3,9,3
ddgp-p3-n9-0023,ddgp,3,9,3,4-6;5-6;6-9,4,2,1,1,0,True,True,1,0,1,0,True,1,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,8,9}","{1,2,3,4,5,6,8,9}","{9}@{3,5,8}:base-clique;{9}@{3,5,8}:cone",,{},{},{},{},4,3,2,4,3,2,4,2
ddgp-p3-n9-0024,ddgp,3,9,3,1-7;4-9;7-8,5,8,1,3,0,True,True,3,0,3,0,True,3,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9}","{1,2,3,4,5,6,7,8,9}","{9}@{1,2,6}:base-clique;{9}@{1,2,6}:cone;{8}@{1,5,6}:base-clique;{8}@{1,5,6}:cone;{7}@{2,4,6}:base-clique;{7}@{2,4,6}:cone",,{},{},{},{},5,5,4,5,5,4,8,2
ddgp-p3-n9-0025,ddgp,3,9,3,1-8;2-8;8-9,5,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9}","{1,2,3,4,5,6,7,8,9}","{9}@{2,4,7}:base-clique;{9}@{2,4,7}:cone;{8}@{4,5,6}:base-clique;{8}@{4,5,6}:cone",,{},{},{},{},5,4,2,5,4,2,5,2
ddgp-p3-n9-0026,ddgp,3,9,3,4-9;6-9;8-9,5,32,1,5,0,True,True,5,0,5,0,True,5,0,1,True,True,True,2,2,True,4,False,False,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9}","{1,2,3,4,5,6,7,8,9}","{9}@{1,2,3}:base-clique;{9}@{1,2,3}:cone;{8}@{1,5,7}:base-clique;{8}@{1,5,7}:cone;{7,8}@{1,3,5}:base-clique;{7,8}@{1,3,5}:cone;{6}@{2,3,4}:base-clique;{6}@{2,3,4}:cone;{5,7,8}@{1,3,4}:base-clique;{5,7,8}@{1,3,4}:cone",,{},"{};{7};{5};{5,7}",{},{},5,3,6,5,3,6,4,2
ddgp-p3-n9-0027,ddgp,3,9,3,4-9;6-7;7-9,4,2,1,1,0,True,True,1,0,1,0,True,1,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,9}","{1,2,3,4,5,6,7,9}","{9}@{2,3,6}:base-clique;{9}@{2,3,6}:cone",,{},{},{},{},5,3,3,5,3,3,4,2
ddgp-p3-n9-0028,ddgp,3,9,3,1-8;4-9;8-9,4,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,7,8,9}","{1,2,3,4,5,7,8,9}","{9}@{1,3,5}:base-clique;{9}@{1,3,5}:cone;{8}@{2,5,7}:base-clique;{8}@{2,5,7}:cone",,{},{},{},{},4,4,2,4,4,2,5,2
ddgp-p3-n9-0029,ddgp,3,9,3,2-8;4-9;7-9,5,32,1,5,0,True,True,5,0,5,0,True,5,0,1,True,True,True,2,2,True,4,False,False,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9}","{1,2,3,4,5,6,7,8,9}","{9}@{1,2,5}:base-clique;{9}@{1,2,5}:cone;{8}@{3,5,7}:base-clique;{8}@{3,5,7}:cone;{7,8}@{3,5,6}:base-clique;{7,8}@{3,5,6}:cone;{6,7,8}@{1,3,5}:base-clique;{6,7,8}@{1,3,5}:cone;{5,6,7,8,9}@{1,2,3}:base-clique;{5,6,7,8,9}@{1,2,3}:cone",,{},"{};{6};{5,8};{5,6,8}",{},{},5,6,6,5,6,6,10,3
ddgp-p3-n9-0030,ddgp,3,9,3,2-9;6-8;6-9,5,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9}","{1,2,3,4,5,6,7,8,9}","{9}@{3,5,8}:base-clique;{9}@{3,5,8}:cone;{6}@{1,2,4}:base-clique;{6}@{1,2,4}:cone",,{},{},{},{},4,3,2,4,3,2,4,2
ddgp-p3-n9-0031,ddgp,3,9,3,4-7;5-7;8-9,5,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,1,1,True,2,False,False,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9}","{1,2,3,4,5,6,7,8,9}","{9}@{1,2,7}:base-clique;{9}@{1,2,7}:cone;{8}@{3,6,7}:base-clique;{8}@{3,6,7}:cone",,{},"{};{8,9}",{},{},5,5,3,5,5,3,11,3
ddgp-p3-n9-0032,ddgp,3,9,3,5-8;5-9;8-9,5,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9}","{1,2,3,4,5,6,7,8,9}","{9}@{2,4,7}:base-clique;{9}@{2,4,7}:cone;{8}@{4,6,7}:base-clique;{8}@{4,6,7}:cone",,{},{},{},{},5,5,2,5,5,2,11,3
ddgp-p3-n9-0033,ddgp,3,9,3,1-5;4-9;5-8,5,16,2,4,1,True,True,4,1,4,1,True,4,1,2,True,True,True,1,1,True,2,True,True,True,1,1,True,2,True,True,True,1,True,True,"{5,6,7,8,9}","{1,2,3,4,5,6,7,8,9}","{9}@{3,6,7}:base-clique;{9}@{3,6,7}:cone;{8}@{2,4,6}:base-clique;{8}@{2,4,6}:cone;{7,9}@{3,4,6}:base-clique;{7,9}@{3,4,6}:cone;{5,6,7,8,9}@{2,3,4}:base-clique;{5,6,7,8,9}@{2,3,4}:cone","{7,9}@{3,4,6}:base-clique;{7,9}@{3,4,6}:cone","{};{7,9}","{};{7,9}","{};{7,9}","{};{7,9}",5,5,5,5,5,5,10,3
ddgp-p3-n9-0034,ddgp,3,9,3,3-9;4-6;6-9,5,2,1,1,0,True,True,1,0,1,0,True,1,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9}","{1,2,3,4,5,6,7,8,9}","{9}@{2,5,8}:base-clique;{9}@{2,5,8}:cone",,{},{},{},{},5,6,2,5,6,2,13,4
ddgp-p3-n9-0035,ddgp,3,9,3,5-7;5-9;8-9,5,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9}","{1,2,3,4,5,6,7,8,9}","{9}@{2,4,7}:base-clique;{9}@{2,4,7}:cone;{8}@{2,4,6}:base-clique;{8}@{2,4,6}:cone",,{},{},{},{},5,4,4,5,4,4,8,3
ddgp-p3-n9-0036,ddgp,3,9,3,5-8;5-9;8-9,5,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9}","{1,2,3,4,5,6,7,8,9}","{9}@{4,6,7}:base-clique;{9}@{4,6,7}:cone;{8}@{3,4,7}:base-clique;{8}@{3,4,7}:cone",,{},{},{},{},5,5,3,5,5,3,11,3
ddgp-p3-n9-0037,ddgp,3,9,3,2-6;3-9;4-9,4,2,1,1,0,True,True,1,0,1,0,True,1,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,8,9}","{1,2,3,4,5,6,8,9}","{9}@{5,6,8}:base-clique;{9}@{5,6,8}:cone",,{},{},{},{},5,6,4,5,6,4,9,2
ddgp-p3-n9-0038,ddgp,3,9,3,2-8;4-9;5-6,5,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9}","{1,2,3,4,5,6,7,8,9}","{9}@{1,3,8}:base-clique;{9}@{1,3,8}:cone;{5}@{1,2,4}:base-clique;{5}@{1,2,4}:cone",,{},{},{},{},5,4,3,5,4,3,8,3
ddgp-p3-n9-0039,ddgp,3,9,3,1-9;4-8;4-9,3,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,8,9}","{1,2,3,4,5,8,9}","{9}@{2,3,5}:base-clique;{9}@{2,3,5}:cone;{8}@{1,2,3}:base-clique;{8}@{1,2,3}:cone",,{},{},{},{},5,4,5,4,2,5,2,1
ddgp-p3-n9-0040,ddgp,3,9,3,1-6;6-7;6-8,4,8,1,3,0,True,True,3,0,3,0,True,3,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8}","{1,2,3,4,5,6,7,8}","{8}@{1,2,5}:base-clique;{8}@{1,2,5}:cone;{7}@{3,4,5}:base-clique;{7}@{3,4,5}:cone;{6}@{2,3,5}:base-clique;{6}@{2,3,5}:cone",,{},{},{},{},5,5,6,5,5,6,6,2
ddgp-p3-n9-0041,ddgp,3,9,3,2-8;3-9;5-8,5,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9}","{1,2,3,4,5,6,7,8,9}","{9}@{4,6,8}:base-clique;{9}@{4,6,8}:cone;{8,9}@{4,6,7}:base-clique;{8,9}@{4,6,7}:cone",,{},{},{},{},5,6,2,5,6,2,16,4
ddgp-p3-n9-0042,ddgp,3,9,3,1-8;1-9;2-9,4,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,8,9}","{1,2,3,4,5,6,8,9}","{9}@{5,6,8}:base-clique;{9}@{5,6,8}:cone;{8,9}@{4,5,6}:base-clique;{8,9}@{4,5,6}:cone",,{},{},{},{},4,6,2,4,6,2,11,3
ddgp-p3-n9-0043,ddgp,3,9,3,1-8;6-9;8-9,5,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9}","{1,2,3,4,5,6,7,8,9}","{9}@{1,4,7}:base-clique;{9}@{1,4,7}:cone;{8}@{4,5,6}:base-clique;{8}@{4,5,6}:cone",,{},{},{},{},5,5,3,5,5,3,9,3
ddgp-p3-n9-0044,ddgp,3,9,3,1-7;2-9;5-9,4,2,1,1,0,True,True,1,0,1,0,True,1,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,9}","{1,2,3,4,5,6,7,9}","{9}@{3,6,7}:base-clique;{9}@{3,6,7}:cone",,{},{},{},{},5,5,3,5,5,3,8,2
ddgp-p3-n9-0045,ddgp,3,9,3,1-9;3-9;4-7,3,2,1,1,0,True,True,1,0,1,0,True,1,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,7,9}","{1,2,3,4,5,7,9}","{9}@{2,5,7}:base-clique;{9}@{2,5,7}:cone",,{},{},{},{},5,5,4,4,4,3,5,2
ddgp-p3-n9-0046,ddgp,3,9,3,3-9;4-7;7-9,4,16,1,4,0,True,True,4,0,4,0,True,4,0,1,True,True,True,2,2,True,4,False,False,True,0,0,True,1,True,True,True,0,True,True,"{6,7,8,9}","{1,2,3,4,6,7,8,9}","{9}@{1,4,8}:base-clique;{9}@{1,4,8}:cone;{8,9}@{1,2,4}:base-clique;{8,9}@{1,2,4}:cone;{7}@{1,2,6}:base-clique;{7}@{1,2,6}:cone;{6,7}@{1,2,3}:base-clique;{6,7}@{1,2,3}:cone",,{},"{};{8};{6};{6,8}",{},{},5,2,7,5,2,7,2,1
ddgp-p3-n9-0047,ddgp,3,9,3,1-7;5-7;7-8,4,2,1,1,0,True,True,1,0,1,0,True,1,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8}","{1,2,3,4,5,6,7,8}","{7}@{3,4,6}:base-clique;{7}@{3,4,6}:cone",,{},{},{},{},5,4,4,5,4,4,5,2
ddgp-p3-n9-0048,ddgp,3,9,3,2-8;4-8;5-7,4,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8}","{1,2,3,4,5,6,7,8}","{8}@{3,6,7}:base-clique;{8}@{3,6,7}:cone;{5}@{2,3,4}:base-clique;{5}@{2,3,4}:cone",,{},{},{},{},5,4,4,5,4,4,6,2
ddgp-p3-n9-0049,ddgp,3,9,3,1-7;5-9;6-8,5,16,1,4,0,True,True,4,0,4,0,True,4,0,1,True,True,True,1,1,True,2,False,False,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9}","{1,2,3,4,5,6,7,8,9}","{9}@{1,4,6}:base-clique;{9}@{1,4,6}:cone;{8}@{1,3,4}:base-clique;{8}@{1,3,4}:cone;{7}@{2,5,6}:base-clique;{7}@{2,5,6}:cone;{5,6,7,9}@{1,2,4}:base-clique",,{},"{};{5,6,7,8,9}",{},{},4,2,3,4,2,3,2,1
ddgp-p3-n9-0050,ddgp,3,9,3,5-6;5-8;7-8,4,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8}","{1,2,3,4,5,6,7,8}","{7}@{2,3,6}:base-clique;{7}@{2,3,6}:cone;{5}@{1,2,4}:cone",,{},{},{},{},4,3,1,4,3,1,3,1
ddgp-p3-n9-0051,ddgp,3,9,3,3-9;6-7;7-9,5,16,1,4,0,True,True,4,0,4,0,True,4,0,1,True,True,True,1,1,True,2,False,False,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9}","{1,2,3,4,5,6,7,8,9}","{9}@{1,4,8}:base-clique;{9}@{1,4,8}:cone;{8,9}@{1,4,5}:base-clique;{8,9}@{1,4,5}:cone;{7}@{2,4,5}:base-clique;{7}@{2,4,5}:cone;{6}@{2,3,4}:cone",,{},{};{8},{},{},4,3,3,4,3,3,4,2
ddgp-p3-n9-0052,ddgp,3,9,3,3-8;5-9;6-8,5,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9}","{1,2,3,4,5,6,7,8,9}","{9}@{3,4,7}:base-clique;{9}@{3,4,7}:cone;{8}@{2,5,7}:base-clique;{8}@{2,5,7}:cone",,{},{},{},{},5,4,2,5,4,2,6,2
ddgp-p3-n9-0053,ddgp,3,9,3,2-7;3-9;4-9,5,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,1,1,True,2,False,False,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9}","{1,2,3,4,5,6,7,8,9}","{9}@{5,7,8}:base-clique;{9}@{5,7,8}:cone;{8,9}@{1,5,7}:base-clique;{8,9}@{1,5,7}:cone",,{},{};{8},{},{},5,6,3,5,6,3,11,3
ddgp-p3-n9-0054,ddgp,3,9,3,4-7;4-9;6-7,5,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9}","{1,2,3,4,5,6,7,8,9}","{9}@{1,6,8}:base-clique;{9}@{1,6,8}:cone;{7}@{1,2,5}:base-clique;{7}@{1,2,5}:cone",,{},{},{},{},5,6,3,5,6,3,11,3
ddgp-p3-n9-0055,ddgp,3,9,3,2-7;6-8;8-9,5,8,1,3,0,True,True,3,0,3,0,True,3,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9}","{1,2,3,4,5,6,7,8,9}","{9}@{1,4,6}:base-clique;{9}@{1,4,6}:cone;{8}@{1,4,5}:cone;{7}@{1,4,5}:cone;{7,8}@{1,4,5}:base-clique",,{},{},{},{},4,3,2,4,3,2,4,2
ddgp-p3-n9-0056,ddgp,3,9,3,2-9;5-6;6-7,4,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,9}","{1,2,3,4,5,6,7,9}","{9}@{1,5,7}:base-clique;{9}@{1,5,7}:cone;{6}@{1,2,4}:base-clique;{6}@{1,2,4}:cone",,{},{},{},{},5,4,4,5,4,4,6,2
ddgp-p3-n9-0057,ddgp,3,9,3,3-8;5-8;7-8,4,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8}","{1,2,3,4,5,6,7,8}","{8}@{1,4,6}:base-clique;{8}@{1,4,6}:cone;{7}@{3,4,6}:base-clique;{7}@{3,4,6}:cone",,{},{},{},{},5,5,2,5,5,2,10,3
ddgp-p3-n9-0058,ddgp,3,9,3,5-9;6-9;8-9,5,8,1,3,0,True,True,3,0,3,0,True,3,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9}","{1,2,3,4,5,6,7,8,9}","{9}@{2,3,7}:base-clique;{9}@{2,3,7}:cone;{8}@{1,4,5}:cone;{6}@{3,4,5}:base-clique;{6}@{3,4,5}:cone",,{},{},{},{},4,3,2,4,3,2,4,2
ddgp-p3-n9-0059,ddgp,3,9,3,4-8;6-9;7-9,5,2,1,1,0,True,True,1,0,1,0,True,1,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8,9}","{1,2,3,4,5,6,7,8,9}","{9}@{1,2,8}:base-clique;{9}@{1,2,8}:cone",,{},{},{},{},5,4,3,5,4,3,8,3
ddgp-p3-n9-0060,ddgp,3,9,3,3-8;4-7;6-8,4,2,1,1,0,True,True,1,0,1,0,True,1,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8}","{1,2,3,4,5,6,7,8}","{8}@{1,2,7}:base-clique;{8}@{1,2,7}:cone",,{},{},{},{},5,5,1,5,5,1,10,3
